,index,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,YEARS_BEGINEXPLUATATION_MODE,FLOORSMAX_MODE,LIVINGAREA_MODE,YEARS_BEGINEXPLUATATION_MEDI,FLOORSMAX_MEDI,LIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_DAY_OVERDUE_MAX,BURO_CREDIT_DAY_OVERDUE_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_SUM,BURO_CNT_CREDIT_PROLONG_SUM,BURO_MONTHS_BALANCE_SIZE_SUM,PREV_AMT_ANNUITY_MIN,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_APPLICATION_MIN,PREV_AMT_APPLICATION_MAX,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MIN,PREV_AMT_CREDIT_MAX,PREV_AMT_CREDIT_MEAN,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_DOWN_PAYMENT_MIN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_AMT_DOWN_PAYMENT_MEAN,PREV_AMT_GOODS_PRICE_MIN,PREV_AMT_GOODS_PRICE_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_HOUR_APPR_PROCESS_START_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_HOUR_APPR_PROCESS_START_MEAN,PREV_RATE_DOWN_PAYMENT_MIN,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_SK_DPD_DEF_MAX,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_MEAN,INSTAL_DPD_SUM,INSTAL_DBD_MAX,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_PAYMENT_DIFF_VAR,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_COUNT
3989,3989.0,0.0,0.0,0.0,0.0,0.0,180000.0,1024740.0,49428.0,900000.0,0.006852,-9269.0,-191.0,-4131.0,-1726.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033634265459992,0.4956658291397297,0.9796,0.1667,0.1149,0.9796,0.1667,0.1197,0.9796,0.1667,0.117,0.1191,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0206063221490991,0.1756543123133672,180000.0,0.2746,0.0482346741612506,-1275.0,-835.0,-1056.3333333333333,48405.33333333332,-939.0,-714.0,-822.3333333333334,-786.3333333333334,0.0,0.0,0.0,89118.0,74778.0,224334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6750.0,15928.785,10974.54,0.0,80955.0,49485.0,78552.0,135000.0,97473.0,0.0,1.0264749515006275,0.6285927809615597,0.303333245835693,8100.0,8100.0,8100.0,67500.0,80955.0,74227.5,8.0,13.0,9.666666666666666,0.1014365950721119,0.1014365950721119,0.1014365950721119,-1471.0,-679.0,-943.0,5.333333333333333,16.0,-21.0,-39.09090909090909,11.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,44.0,20.285714285714285,142.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,83192.58,25840.69071428572,180884.835,10244.835,83192.58,25840.69071428572,180884.835,-652.0,-1283.0,-8981.0,7.0
4004,4004.0,0.0,0.0,0.0,1.0,0.0,225000.0,610483.5,22059.0,454500.0,0.0116569999999999,-20407.0,-3364.0,-8780.0,-3069.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696334663073126,0.5726825047161584,0.9836,0.1667,0.0,0.9836,0.1667,0.0,0.9836,0.1667,0.0,0.1209,0.0,0.0,0.0,0.0,-959.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1648453961875827,0.3685603296403588,112500.0,0.09804,0.0361336547179407,-2067.0,-448.0,-1399.7142857142858,513298.5714285714,-1337.0,1368.0,-660.1428571428571,-741.5714285714286,0.0,0.0,0.0,315000.0,183214.2857142857,1282500.0,137925.0,19703.571428571428,137925.0,0.0,0.0,0.0,0.0,145.0,4863.78,58503.51,19832.68928571429,31905.0,1813500.0,396115.0714285714,30609.0,1813500.0,407955.8571428572,0.8293478561357919,1.0423404880917375,0.9560981628070984,0.006087878742073,0.0,5710.5,2967.0,31905.0,1813500.0,396115.0714285714,12.0,15.0,13.857142857142858,0.0,0.1028046138390966,0.0676004855294242,-2385.0,-385.0,-1267.571428571429,21.714285714285715,152.0,-1.0,-26.145299145299145,117.0,0.0,0.0,0.0,0.0,117.0,2.0,7.0,0.1217391304347826,14.0,47.0,5.391304347826087,620.0,1.0,0.982608695652174,113.0,0.0168993019183718,17136.855,208.7342608695652,24004.44,2923375.7373378244,79655.805,25989.83413043478,2988830.925,95.175,79655.805,25781.099869565216,2964826.485,-10.0,-790.6608695652174,-90926.0,115.0
4016,4016.0,0.0,1.0,0.0,1.0,1.0,180000.0,779688.0,37638.0,630000.0,0.010006,-14794.0,-1763.0,-1215.0,-5256.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6883842206377596,0.6363761710860439,0.9861,0.1667,0.1272,0.9861,0.1667,0.1325,0.9861,0.1667,0.1295,0.1225,0.0,0.0,0.0,0.0,-465.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1191699337569284,0.2308615753993905,60000.0,0.2091,0.0482731554160125,-1871.0,-365.0,-974.0,629217.0,-135.0,734.0,184.0,-317.6666666666667,0.0,0.0,0.0,1642050.0,610416.0,1831248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,14731.29,24750.0,19740.645,0.0,495000.0,209685.0,0.0,495000.0,209685.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,134055.0,495000.0,314527.5,13.0,18.0,14.666666666666666,0.0,0.0,0.0,-465.0,-227.0,-306.3333333333333,5.0,10.0,-5.0,-10.0,11.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,59.0,11.4,342.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,171000.0,25930.398,777911.9400000001,793.89,171000.0,25930.398,777911.9400000001,-16.0,-167.76666666666668,-5033.0,30.0
4042,4042.0,0.0,1.0,0.0,0.0,1.0,112500.0,563269.5,21361.5,396000.0,0.015221,-17292.0,-1209.0,-3663.0,-833.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5407381538335921,0.4614823912998385,0.9856,0.0417,0.0093,0.9846,0.0417,0.0055,0.9856,0.0417,0.0094,0.0046,2.0,0.0,2.0,0.0,-788.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0699167244968771,0.1997267737734779,37500.0,0.18988,0.0379241198041079,-1604.0,-170.0,-967.7142857142856,286308.23809523805,-1239.0,379.0,-421.2857142857143,-412.57142857142856,0.0,0.0,0.0,529411.77,192802.7121428572,1349618.985,119398.5,23332.442142857144,163327.095,0.0,0.0,0.0,0.0,0.0,4672.485,25512.165,12689.595,39960.0,675000.0,280312.5,38970.0,790830.0,327462.0,0.8256163737171169,1.02540415704388,0.9015180533286627,0.0117056683090761,0.0,4500.0,2250.0,39960.0,675000.0,280312.5,10.0,13.0,11.666666666666666,0.0,0.1127423301336345,0.0563711650668172,-2020.0,-303.0,-1037.0,32.0,96.0,-1.0,-33.6551724137931,29.0,0.0,0.0,0.0,0.0,29.0,2.0,7.0,0.7692307692307693,20.0,27.0,9.423076923076923,245.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,133782.12,17345.269038461538,450976.995,4651.515,133782.12,17345.269038461538,450976.995,-50.0,-1034.3846153846157,-26894.0,26.0
4046,4046.0,0.0,0.0,1.0,0.0,3.0,247500.0,473760.0,50400.0,450000.0,0.04622,-14732.0,-43.0,-3119.0,-65.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2722654249534561,0.7194907850918436,0.9831,0.5417,0.1052,0.9831,0.5417,0.1096,0.9831,0.5417,0.1071,0.0828,0.0,0.0,0.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0029188161824599,0.5224164133738601,49500.0,0.2036363636363636,0.1063829787234042,-2218.0,-158.0,-953.6666666666666,1225636.3333333335,-2037.0,208.0,-914.5,-703.3333333333334,0.0,0.0,0.0,450000.0,195645.0,586935.0,58752.0,34392.0,103176.0,0.0,0.0,0.0,0.0,0.0,7340.4,7340.4,7340.4,40005.0,90810.0,65407.5,36000.0,90810.0,63405.0,1.0,1.11125,1.055625,0.00618828125,0.0,4005.0,2002.5,40005.0,90810.0,65407.5,10.0,17.0,13.5,0.0,0.1090315983229369,0.0545157991614684,-1415.0,-158.0,-786.5,6.0,6.0,-42.0,-44.5,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,52.0,31.0,124.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,20790.09,10702.8225,42811.29,7340.4,20790.09,10702.8225,42811.29,-1308.0,-1363.0,-5452.0,4.0
4061,4061.0,0.0,0.0,1.0,1.0,1.0,180000.0,312768.0,24331.5,270000.0,0.014464,-15623.0,-1078.0,-7323.0,-2966.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657031570419407,0.7121551551910698,0.9767,0.1354,0.0822,0.9707,0.1667,0.0164,0.9786,0.1667,0.1013,0.0921,2.0,0.0,2.0,0.0,-1326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0690008321065096,0.5755064456721916,60000.0,0.135175,0.0777940837937384,-1879.0,-129.0,-1119.857142857143,139931.52857142864,-1785.0,266.0,-851.1,-922.5238095238096,0.0,0.0,0.0,900000.0,217918.61357142852,4576290.885,250798.5,21058.25,379048.5,0.0,0.0,0.0,0.0,0.0,6923.835,31275.81,15666.237,35955.0,450000.0,139671.0,33957.0,560097.0,161373.6,0.803432262625938,1.143620404528686,1.0098930622997435,0.0197986223901562,0.0,6750.0,3600.0,35955.0,450000.0,139671.0,3.0,12.0,7.8,0.0,0.1745151547523089,0.0969848596717302,-2518.0,-101.0,-1446.4,9.6,48.0,-1.0,-29.84210526315789,38.0,0.0,0.0,0.0,0.0,38.0,2.0,1.0,0.088235294117647,3.0,55.0,14.470588235294118,492.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,120344.67,26647.001470588235,905998.05,6923.835,120344.67,26647.001470588235,905998.05,-24.0,-860.0294117647059,-29241.0,34.0
4066,4066.0,0.0,1.0,0.0,0.0,0.0,90000.0,765000.0,41629.5,765000.0,0.026392,-15233.0,-3252.0,-878.0,-4218.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834187294433895,0.5744466170995097,0.9776,0.1667,0.0868,0.9777,0.1667,0.0904,0.9776,0.1667,0.0884,0.0683,8.0,1.0,8.0,0.0,-2102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2134838836736033,0.1176470588235294,45000.0,0.46255,0.0544176470588235,-1974.0,-376.0,-1558.25,260427.29545454544,-1476.0,30930.0,4865.333333333333,-876.9166666666666,0.0,0.0,0.0,4500000.0,635223.0,7622676.0,4139752.5,443717.1818181818,4880889.0,0.0,0.0,0.0,0.0,620.0,4589.91,29657.295,14593.35,0.0,675000.0,254071.35,0.0,790830.0,292144.5,0.7006562813835626,1.0989563686659125,0.9095061318143784,0.0154798914402185,0.0,7083.0,4041.0,31455.0,675000.0,282301.5,10.0,18.0,14.3,0.0,0.1019893098840467,0.0753593088358673,-2883.0,-397.0,-1268.8,27.88888888888889,251.0,-11.0,-54.81632653061224,49.0,12.0,0.4897959183673469,0.0,0.0,49.0,2.0,30.0,1.4090909090909092,62.0,97.0,30.704545454545453,1351.0,1.0,0.9545454545454546,42.0,0.0442688556140937,6167.205,280.7161363636364,12351.51,1688411.93171147,384523.92,22466.73170454545,988536.195,8.55,384523.92,22186.015568181818,976184.685,-375.0,-1704.9318181818182,-75017.0,44.0
4073,4073.0,0.0,1.0,1.0,0.0,1.0,202500.0,297130.5,23121.0,256500.0,0.010966,-17819.0,-8948.0,-6948.0,-1354.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698413416774273,0.6848276586890367,0.9821,0.3333,0.3042,0.9821,0.3333,0.3169,0.9821,0.3333,0.3096,0.321,0.0,0.0,0.0,0.0,-645.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5021606150737976,0.6815187266201215,67500.0,0.1141777777777777,0.0778142937194263,-2633.0,-111.0,-769.375,846691.9821428572,-2481.0,985.0,-223.875,-624.75,0.0,0.0,0.0,540000.0,133270.875,1066167.0,532291.5,88792.875,710343.0,0.0,0.0,0.0,0.0,206.0,7124.85,29101.185,15881.710909090909,0.0,405000.0,100191.0,0.0,405000.0,109318.2,0.8170602173380178,1.0,0.897857483317627,0.0053504423979332,0.0,0.0,0.0,45000.0,405000.0,136624.0909090909,11.0,16.0,15.266666666666667,0.0,0.0,0.0,-2727.0,-221.0,-641.2,7.090909090909091,78.0,-1.0,-35.857142857142854,49.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,0.0,27.0,12.682926829268292,520.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,75963.015,15928.944146341462,653086.71,7084.665,75963.015,15928.944146341462,653086.71,-53.0,-1169.3658536585365,-47944.0,41.0
4079,4079.0,0.0,1.0,1.0,1.0,0.0,225000.0,971280.0,51745.5,900000.0,0.0116569999999999,-10785.0,-2111.0,-4912.0,-3375.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7048568252991363,0.6263042766749393,0.9836,0.3333,0.3641,0.9836,0.3333,0.3794,0.9836,0.3333,0.3707,0.2864,2.0,0.0,2.0,0.0,-2223.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1957348168752897,0.2316530763528539,112500.0,0.22998,0.0532755744996293,-2750.0,-194.0,-1654.6153846153843,680212.2564102565,-2385.0,31186.0,4262.75,-994.6153846153846,0.0,0.0,1935.0,2207569.5,372447.5192307693,4841817.75,1364688.0,114154.5,1369854.0,0.0,0.0,0.0,0.0,0.0,3782.385,35657.595,14581.8,22455.0,342522.0,134433.0,18846.0,178609.5,92446.875,1.0,1.917714343302008,1.280102418318621,0.1883891900377872,0.0,171261.0,44896.5,22455.0,342522.0,134433.0,11.0,19.0,17.0,0.0,0.5331081019457715,0.2107887559355288,-2223.0,-210.0,-1272.5,8.0,24.0,-2.0,-50.0,24.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.6071428571428571,17.0,35.0,10.928571428571429,306.0,1.0,0.8571428571428571,24.0,0.1204049211186182,4247.775,612.6782142857143,17154.989999999998,2213863.9913892853,35657.595,10906.122857142856,305371.44,3.285,35657.595,10293.444642857145,288216.45,-30.0,-1539.321428571429,-43101.0,28.0
4082,4082.0,0.0,1.0,1.0,0.0,0.0,360000.0,755190.0,36459.0,675000.0,0.02461,-17038.0,-626.0,-6883.0,-600.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153268961171384,0.4848514754962666,0.9831,0.3333,0.2107,0.9831,0.3333,0.2195,0.9831,0.3333,0.2145,0.2006,0.0,0.0,0.0,0.0,-1615.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0367414015729545,0.4767012275056608,180000.0,0.101275,0.0482779168156358,-2303.0,-923.0,-1751.7142857142858,236280.238095238,-1754.0,-121.0,-863.6,-551.1428571428571,0.0,0.0,6583.5,1350000.0,470934.6428571429,3296542.5,0.0,0.0,0.0,0.0,70718.31642857143,495028.215,0.0,0.0,4863.51,22500.0,13681.755,0.0,96925.5,48462.75,107838.0,450000.0,278919.0,0.0,0.8988065431480554,0.4494032715740277,0.4039266010028786,0.0,0.0,0.0,96925.5,96925.5,96925.5,16.0,17.0,16.5,0.0,0.0,0.0,-1615.0,-1374.0,-1494.5,12.0,24.0,-40.0,-46.5,14.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0757575757575757,5.0,95.0,5.96969696969697,394.0,1.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,81000.0,8652.041590909092,571034.745,29.7,81000.0,8652.041590909092,571034.745,-3.0,-889.7727272727273,-58725.0,66.0
4086,4086.0,0.0,1.0,0.0,1.0,1.0,121500.0,592560.0,32274.0,450000.0,0.00496,-14519.0,-2497.0,-4569.0,-5180.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371538369647394,0.7407990879702335,0.9866,0.25,0.2247,0.9866,0.1667,0.2341,0.9866,0.25,0.2287,0.1833,9.0,2.0,9.0,0.0,-1437.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.171981541428473,0.2050425273390036,40500.0,0.2656296296296296,0.0544653705953827,-889.0,-489.0,-689.0,80000.0,-524.0,-303.0,-413.5,-427.5,0.0,0.0,0.0,303678.0,178254.0,356508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.895,17797.59,11876.2425,32805.0,112815.0,72810.0,29205.0,123736.5,76470.75,0.9117358257264429,1.12326656394453,1.0175011948354864,0.0223726266055444,0.0,3600.0,1800.0,32805.0,112815.0,72810.0,10.0,12.0,11.0,0.0,0.1195161491457787,0.0597580745728893,-1437.0,-96.0,-766.5,7.0,14.0,-2.0,-29.25,8.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,64.0,28.714285714285715,201.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,17797.59,12589.065,88123.455,5954.895,17797.59,12589.065,88123.455,-16.0,-811.5714285714286,-5681.0,7.0
4093,4093.0,0.0,0.0,0.0,1.0,0.0,337500.0,746280.0,54436.5,675000.0,0.072508,-13631.0,-2538.0,-5333.0,-4317.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176677873108329,0.4722533429586386,0.9886,0.5417,0.2528,0.9886,0.5417,0.2634,0.9886,0.5417,0.2574,0.2005,3.0,2.0,3.0,1.0,-2377.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1861932360061624,0.4522431259044862,168750.0,0.1612933333333333,0.0729438012542209,-1281.0,-52.0,-477.8,310515.7,-1007.0,315.0,-50.25,-187.4,0.0,0.0,0.0,585000.0,209908.70100000003,1049543.505,266643.0,102468.6,512343.0,0.0,63670.518,318352.59,0.0,39.0,10255.095,19424.835,14839.965,103495.5,143635.5,123565.5,90994.5,140607.0,115800.75,1.021538756960891,1.1373819296770684,1.0794603433189796,0.006709820332475,14400.0,20700.0,17550.0,103495.5,143635.5,123565.5,18.0,19.0,18.5,0.1011754894353744,0.2018378865403561,0.1515066879878652,-2377.0,-52.0,-1214.5,11.0,22.0,-67.0,-72.5,12.0,0.0,0.0,0.0,0.0,12.0,2.0,9.0,1.6363636363636365,18.0,7.0,1.0909090909090908,12.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,19780.695,11121.058636363636,122331.645,10255.095,19780.695,11121.058636363636,122331.645,-2008.0,-2157.454545454545,-23732.0,11.0
4096,4096.0,0.0,1.0,0.0,1.0,0.0,180000.0,675000.0,21906.0,675000.0,0.0228,-12561.0,-4971.0,-6251.0,-4563.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301262106376378,0.6894791426446275,0.9856,0.3333,0.15,0.9856,0.3333,0.1562,0.9856,0.3333,0.1526,0.1746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3957487461189395,0.2666666666666666,180000.0,0.1217,0.0324533333333333,-2611.0,-14.0,-1229.4444444444443,517842.27777777775,-2244.0,717.0,-944.75,-845.6666666666666,0.0,0.0,0.0,623250.0,171945.5,1547509.5,623250.0,69250.0,623250.0,0.0,0.0,0.0,0.0,17.0,6958.62,21624.39,14291.505,36337.5,300127.5,168232.5,34123.5,329841.0,181982.25,0.9099156866490218,1.064881972833971,0.9873988297414962,0.0120072749269777,0.0,3825.0,1912.5,36337.5,300127.5,168232.5,12.0,17.0,14.5,0.0,0.1097743712471567,0.0548871856235783,-2195.0,-663.0,-1429.0,12.0,24.0,-4.0,-24.875,24.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,43.0,14.217391304347826,327.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,21624.39,18712.05652173913,430377.3,6958.62,21624.39,18712.05652173913,430377.3,-127.0,-766.0,-17618.0,23.0
